Id	Text
1134	Bilateral ptosis
1135	Posterior vitreous detachment
1136	Congenital fibrosis of extraocular muscles
1137	Axenfeld anomaly
1138	Falciform retinal fold
1139	Carpal osteolysis
1140	Carpal bone hypoplasia
1141	Broad finger
1142	6 metacarpals
1143	Metacarpal osteolysis
1144	Growth abnormality
1145	Failure to thrive
1146	Growth delay
1147	Intrauterine growth retardation
1148	Obesity
1149	Small for gestational age
1150	Disproportionate tall stature
1151	Large for gestational age
1152	Death in infancy
1153	Severe failure to thrive
1154	Hemihypertrophy
1155	Mild postnatal growth retardation
1156	Failure to thrive in infancy
1157	Slender build
1158	Umbilical hernia
1159	Protuberant abdomen
1160	Omphalocele
1161	Diastasis recti
1162	Ascites
1163	Gastroschisis
1164	Prominent umbilicus
1165	Anteriorly placed anus
1166	Abnormality of the rib cage
1167	Overgrowth
1168	Abnormality of the ileum
1169	Abnormality of the umbilicus
1170	Barrel-shaped chest
1171	Asymmetry of the thorax
1172	Prenatal movement abnormality
1173	Decreased fetal movement
1174	Abnormality of the amniotic fluid
1175	Polyhydramnios
1176	Oligohydramnios
1177	Fetal polyuria
1178	Widely-spaced maxillary central incisors
1179	Multiple impacted teeth
1180	Macrodontia
1181	Abnormality of the integument
1182	Mood changes
1183	Primary hypercorticolism
1184	Pigmented micronodular adrenocortical disease
1185	Recurrent skin infections
1186	Redundant skin
1187	Rotary nystagmus
1188	Vesicovaginal fistula
1189	obsolete Primary ovarian failure
1190	Bell-shaped thorax
1191	Selective tooth agenesis
1192	Maxillary lateral incisor microdontia
1193	Abnormality of the hair
1194	Alopecia
1195	Abnormality of the nail
1196	Concave nail
1197	Abnormality of the larynx
1198	Laryngomalacia
1199	Laryngeal stenosis
1200	Vocal cord paresis
1201	Vocal cord paralysis
1202	obsolete Vocal cord paralysis (caused by tumor impingement)
1203	Subglottic stenosis
1204	Abnormality of the voice
1205	Hoarse voice
1206	Nasal speech
1207	Weak cry
1208	obsolete Hoarse voice (caused by tumor impingement)
1209	Hoarse cry
1210	Dysphonia
1211	High pitched voice
1212	Weak voice
1213	Premature birth
1214	Breech presentation
1215	Abnormality of the cardiovascular system
1216	Abnormal heart morphology
1217	Ventricular septal defect
1218	Atrial septal defect
1219	Abnormality of the mitral valve
1220	Mitral valve prolapse
1221	Congestive heart failure
1222	Tetralogy of Fallot
1223	Abnormal myocardium morphology
1224	Cardiomyopathy
1225	Hypertrophic cardiomyopathy
1226	Cardiomegaly
1227	Abnormal pulmonary valve morphology
1228	Pulmonic stenosis
1229	Patent ductus arteriosus
1230	Dilated cardiomyopathy
1231	Sudden cardiac death
1232	Abnormality of the aortic valve
1233	Bicuspid aortic valve
1234	Cor pulmonale
1235	Tachycardia
1236	Aortic valve stenosis
1237	Dextrocardia
1238	Mitral regurgitation
1239	Abnormality of the heart valves
1240	Patent foramen ovale
1241	Prolonged QT interval
1242	Myocardial infarction
1243	Aortic regurgitation
1244	Truncus arteriosus
1245	Bradycardia
1246	Ventricular fibrillation
1247	Torsade de pointes
1248	Right ventricular hypertrophy
1249	Transposition of the great arteries
1250	Asymmetric septal hypertrophy
1251	Abnormality of the cardiac septa
1252	obsolete Tachycardia (with pheochromocytoma)
1253	Complete atrioventricular canal defect
1254	obsolete Rhythm disturbances associated with pheochromocytoma
1255	obsolete Palpitations (with pheochromocytoma)
1256	Coronary artery disease
1257	Atrioventricular block
1258	Abnormal aortic morphology
1259	Coarctation of aorta
1260	Angina pectoris
1261	Subvalvular aortic stenosis
1262	Ectopia cordis
1263	Secundum atrial septal defect
1264	Myocardial fibrosis
1265	Loss of voice
1266	Sinus bradycardia
1267	Muscular subvalvular aortic stenosis
1268	Primary atrial arrhythmia
1269	Cardiac shunt
1270	Right-to-left shunt
1271	Cardiac arrest
1272	Situs inversus totalis
1273	Abnormal pericardium morphology
1274	Pericardial effusion
1275	Sudden death
1276	Myocardial necrosis
1277	Pericarditis
1278	Abnormality of the tricuspid valve
1279	Tricuspid valve prolapse
1280	Right ventricular outlet obstruction
1281	Endocardial fibroelastosis
1282	Abnormality of the right ventricle
1283	Right ventricular failure
1284	Third degree atrioventricular block
1285	Conotruncal defect
1286	Abnormal morphology of the left ventricle
1287	Left ventricular hypertrophy
1288	Abnormal cardiac ventricle morphology
1289	Ventricular hypertrophy
1290	Wolff-Parkinson-White syndrome
1291	Coronary artery calcification
1292	Mitral stenosis
1293	Double outlet right ventricle
1294	High-output congestive heart failure
1295	Restrictive cardiomyopathy
1296	Aortic dilatation
1297	obsolete Increased prevalence of valvular disease
1298	Thromboembolic stroke
1299	Progressive hearing impairment
1300	Abnormality of the pancreas
1301	Pancreatitis
1302	Annular pancreas
1303	Acute pancreatitis
1304	Pancreatic cysts
1305	Exocrine pancreatic insufficiency
1306	Abnormality of the nasopharynx
1307	Phimosis
1308	Nasal obstruction
1309	Abnormality of the spleen
1310	Splenomegaly
1311	Asplenia
1312	Accessory spleen
1313	Polysplenia
1314	Single ventricle
1315	Vestibular dysfunction
1316	Vestibular hypofunction
1317	High-frequency sensorineural hearing impairment
1318	Abnormality of the foot
1319	Pes cavus
1320	Talipes equinovarus
1321	Pes planus
1322	Hammertoe
1323	Broad foot
1324	Toe syndactyly
1325	Achilles tendon contracture
1326	Talipes equinovalgus
1327	Short foot
1328	Tarsal osteovalgus
1329	Bilateral talipes equinovarus
1330	Abnormality of toe
1331	Bulbous tips of toes
1332	Broad metatarsal
1333	Ankle swelling
1334	Narrow foot
1335	Abnormal delivery
1336	Premature rupture of membranes
1337	Hydrops fetalis
1338	Nonimmune hydrops fetalis
1339	Fetal ascites
1340	Small nail
1341	Hyperconvex nail
1342	Anonychia
1343	Short nail
1344	Hypoplastic toenails
1345	Absent toenail
1346	Nail pits
1347	Hypoplastic fingernail
1348	Thick nail
1349	Onycholysis
1350	Ridged nail
1351	Fragile nails
1352	Split nail
1353	Dystrophic toenail
1354	Hyperconvex fingernails
1355	Deep-set nails
1356	Thin nail
1357	Absent fingernail
1358	Paronychia
1359	Leukonychia
1360	Broad nail
1361	Hallux valgus
1362	Weight loss
1363	Genital tract atresia
1364	Foot polydactyly
1365	Postaxial foot polydactyly
1366	Short toe
1367	Abnormality of the metatarsal bones
1368	Long foot
1369	Camptodactyly of toe
1370	Broad toe
1371	Rocker bottom foot
1372	Split foot
1373	Metatarsus adductus
1374	Preaxial foot polydactyly
1375	Foot acroosteolysis
1376	Abnormality of the hallux
1377	Overlapping toe
1378	Long hallux
1379	Calcaneovalgus deformity
1380	Foot oligodactyly
1381	Abnormality of the tarsal bones
1382	Sandal gap
1383	Bifid distal phalanx of toe
1384	Podagra
1385	Short distal phalanx of toe
1386	Distal foot symphalangism
1387	Acral ulceration and osteomyelitis leading to autoamputation of the digits (feet)
1388	Toe clinodactyly
1389	Clinodactyly of the 5th toe
1390	Autoamputation of foot
1391	Deep plantar creases
1392	Acroosteolysis of distal phalanges (feet)
1393	Abnormality of blood and blood-forming tissues
1394	Abnormality of thrombocytes
1395	Thrombocytopenia
1396	Abnormality of neutrophils
1397	Neutropenia
1398	Pancytopenia
1399	Abnormality of erythrocytes
1400	Hemolytic anemia
1401	Abnormality of eosinophils
1402	Eosinophilia
1403	Abnormality of leukocytes
1404	Leukopenia
1405	Talipes
1406	Talipes calcaneovalgus
1407	Short 2nd toe
1408	Foot osteomyelitis
1409	Lymphopenia
1410	Megaloblastic anemia
1411	Autoimmune hemolytic anemia
1412	Iron deficiency anemia
1413	Abnormal bleeding
1414	Thrombocytosis
1415	Normochromic anemia
1416	Reticulocytopenia
1417	Normocytic anemia
1418	Increased red blood cell mass
1419	Increased hematocrit
1420	Increased hemoglobin
1421	Polycythemia
1422	Giant platelets
1423	Anemia
1424	Autoimmune neutropenia
1425	Congenital thrombocytopenia
1426	Thromboembolism
1427	Hypoplastic anemia
1428	Leukemia
1429	Abnormality of granulocytes
1430	Abnormality of basophils
1431	Granulocytopenia
1432	Aplastic anemia
1433	Renal amyloidosis
1434	Acute kidney injury
1435	Renal artery stenosis
1436	Vacuolated lymphocytes
1437	Reticulocytosis
1438	Sideroblastic anemia
1439	Acanthocytosis
1440	Abnormality of coagulation
1441	Reduced factor XI activity
1442	Nonspherocytic hemolytic anemia
1443	Hypochromic anemia
1444	Subcutaneous hemorrhage
1445	Persistent bleeding after trauma
1446	Microcytic anemia
1447	Microangiopathic hemolytic anemia
1448	Abnormality of metabolism/homeostasis
1449	Acidosis
1450	Metabolic acidosis
1451	Hypoglycemia
1452	Dehydration
1453	Fever
1454	Ketosis
1455	Renal tubular acidosis
1456	Alkalosis
1457	Hypokalemic alkalosis
1458	Respiratory alkalosis
1459	Episodic ammonia intoxication
1460	Abnormal glucose tolerance
1461	Diabetic ketoacidosis
1462	Episodic fever
1463	Unexplained fevers
1464	Truncal obesity
1465	Nonketotic hypoglycemia
1466	Polydipsia
1467	Hypokalemic metabolic alkalosis
1468	Hypoplastic heart
1469	Palpitations
1470	Abnormal speech discrimination
1471	Aplasia/Hypoplasia of metatarsal bones
1472	Abnormality of the scalp
1473	Mesangial abnormality
1474	Diffuse mesangial sclerosis
1475	Tubulointerstitial abnormality
1476	Tubulointerstitial nephritis
1477	Hypersplenism
1478	Macrocytic anemia
1479	Autoimmune thrombocytopenia
1480	Leukocytosis
1481	Decreased platelet glycoprotein IIb-IIIa
1482	Reduced antithrombin III activity
1483	Abnormal thrombosis
1484	Extramedullary hematopoiesis
1485	Megaloblastic bone marrow
1486	Schistocytosis
1487	Sea-blue histiocytosis
1488	Reduced lymphocyte surface expression of CD43
1489	Intolerance to protein
1490	Hypoketotic hypoglycemia
1491	Hypertonic dehydration
1492	Hyperammonemia
1493	Recurrent hypoglycemia
1494	Fetal akinesia sequence
1495	Aplasia/Hypoplasia of toe
1496	Organic aciduria
1497	Ketoacidosis
1498	Renal Fanconi syndrome
1499	Hyperchloremic acidosis
1500	Chronic metabolic acidosis
1501	Gout
1502	Neonatal hypoglycemia
1503	Abnormal facial shape
1504	Short columella
1505	Deep philtrum
1506	Large forehead
1507	Facial cleft
1508	Frontal bossing
1509	Potter facies
1510	Narrow maxilla
1511	Morphological abnormality of the central nervous system
1512	Abnormality of the abdominal organs
1513	Vomiting
1514	Diarrhea
1515	Dysphagia
1516	Nausea and vomiting
1517	Nausea
1518	Constipation
1519	Gastroesophageal reflux
1520	Pyloric stenosis
1521	Anal atresia
1522	Malabsorption
1523	Anal stenosis
1524	Abdominal pain
1525	Chronic diarrhea
1526	Abnormality of esophagus morphology
1527	Esophageal atresia
1528	Poor suck
1529	Abnormality of the rectum
1530	Rectal prolapse
1531	Hiatus hernia
1532	Inflammation of the large intestine
1533	Protein avoidance
1534	Anorexia
1535	Esophageal varix
1536	Intractable diarrhea
1537	Esophageal stricture
1538	Zollinger-Ellison syndrome
1539	Hypothermia
1540	Heat intolerance
1541	Malignant hyperthermia
1542	Renal cortical atrophy
1543	Proximal renal tubular acidosis
1544	"Macroorchidism, postpubertal"
1545	Heavy supraorbital ridges
1546	Curved linear dimple below the lower lip
1547	Abnormality of the glabella
1548	Prominent glabella
1549	Myopathic facies
1550	Cerebral atrophy
1551	Abnormality of the cerebrum
1552	Lower limb spasticity
1553	Morphological abnormality of the pyramidal tract
1554	Rigidity
1555	Spastic gait
1556	Gait ataxia
1557	Bradykinesia
1558	Neuromuscular dysphagia
1559	Generalized tonic-clonic seizures
1560	Limb ataxia
1561	Abnormality of extrapyramidal motor function
1562	Chorea
1563	Progressive cerebellar ataxia
1564	Increased neuronal autofluorescent lipopigment
1565	Dysdiadochokinesis
1566	Migraine
1567	Migraine with aura
1568	Truncal ataxia
1569	Hypoplasia of the corpus callosum
1570	Intention tremor
1571	Migraine without aura
1572	Encephalocele
1573	Occipital encephalocele
1574	Abnormality of the respiratory system
1575	Abnormality of the upper respiratory tract
1576	Abnormality of lung morphology
1577	Pulmonary hypoplasia
1578	Pneumonia
1579	Restrictive ventilatory defect
1580	Pulmonary arterial hypertension
1581	Respiratory insufficiency
1582	Dyspnea
1583	Emphysema
1584	Respiratory distress
1585	Asthma
1586	Recurrent aspiration pneumonia
1587	Abnormal lung lobation
1588	Pleuritis
1589	Abnormality of the pleura
1590	Apnea
1591	Hemoptysis
1592	Pneumothorax
1593	Spontaneous pneumothorax
1594	Abnormality of the bronchi
1595	Bronchiectasis
1596	Restrictive deficit on pulmonary function testing
1597	Pulmonary infiltrates
1598	Abnormality of the cerebral ventricles
1599	Ventriculomegaly
1600	Cerebral cortical atrophy
1601	Absence seizures
1602	Generalized myoclonic seizures
1603	Polymicrogyria
1604	Abnormal upper motor neuron morphology
1605	Episodic ataxia
1606	Porencephalic cyst
1607	Status epilepticus
1608	Abnormality of the basal ganglia
1609	Basal ganglia calcification
1610	Broad-based gait
1611	Subarachnoid hemorrhage
1612	Arrhinencephaly
1613	Ischemic stroke
1614	Gait imbalance
1615	Abnormality of the spinal cord
1616	Tethered cord
1617	Frontotemporal dementia
1618	Hypophosphatemia
1619	Hyperuricemia
1620	Hypercalciuria
1621	Increased serum lactate
1622	Hyperproteinemia
1623	Hyperkalemia
1624	Hyperglycinemia
1625	Hypertriglyceridemia
1626	Homocystinuria
1627	Azotemia
1628	Heparan sulfate excretion in urine
1629	Hyperhomocystinemia
1630	Hyperlysinemia
1631	Low posterior hairline
1632	Nail dysplasia
1633	Pterygium of nails
1634	Impaired vibration sensation in the lower limbs
1635	Neurological speech impairment
1636	Scanning speech
1637	Clonus
1638	Intracranial hemorrhage
1639	Gliosis
1640	Postural instability
1641	Hypoglycemic seizures
1642	Postural tremor
1643	Spinal cord compression
1644	Opisthotonus
1645	Neurodegeneration
1646	Cerebral edema
1647	Phonophobia
1648	Neurofibrillary tangles
1649	Apraxia
1650	"Intellectual disability, profound"
1651	Delayed CNS myelination
1652	Excessive daytime sleepiness
1653	Choroid plexus cyst
1654	Progressive spasticity
1655	Pseudobulbar behavioral symptoms
1656	Delayed gross motor development
1657	Dysgenesis of the cerebellar vermis
1658	Myelopathy
1659	Generalized seizures
1660	Dilated fourth ventricle
1661	Hypocalcemic seizures
1662	Pseudobulbar signs
1663	Pleural effusion
1664	Respiratory paralysis
1665	Pulmonary embolism
1666	Recurrent respiratory infections
1667	Pulmonary fibrosis
1668	Diffuse reticular or finely nodular infiltrations
1669	Coarse hair
1670	Sparse scalp hair
1671	White forelock
1672	Curly hair
1673	Fine hair
1674	Sparse axillary hair
1675	Premature graying of hair
1676	Slow-growing hair
1677	Silver-gray hair
1678	Facial hypertrichosis
1679	Melanin pigment aggregation in hair shafts
1680	Absent axillary hair
1681	Absent eyebrow
1682	Woolly hair
1683	Sparse pubic hair
1684	White eyebrow
1685	White eyelashes
1686	Alopecia areata
1687	Generalized hirsutism
1688	Sparse body hair
1689	Patchy alopecia
1690	Early balding
1691	Pili canaliculi
1692	Frontal upsweep of hair
1693	Gastrointestinal hemorrhage
1694	Hepatomegaly
1695	Abnormality of the intestine
1696	Protein-losing enteropathy
1697	Abnormality of the small intestine
1698	Meckel diverticulum
1699	Abnormality of the duodenum
1700	Duodenal atresia
1701	Hematemesis
1702	Melena
1703	Abnormality of the large intestine
1704	Aganglionic megacolon
1705	Colonic diverticula
1706	Intermittent diarrhea
1707	Small bowel diverticula
1708	Chronic rhinitis
1709	Exaggerated cupid's bow
1710	Large fleshy ears
1711	Focal clonic seizures
1712	Exaggerated startle response
1713	Paroxysmal dystonia
1714	Abnormality of neuronal migration
